MEASURED_IN_DATE,P_ZAB,WELL_NAME,OIL_RATE_5_days_ago,OIL_RATE_4_days_ago,OIL_RATE_3_days_ago,OIL_RATE_2_days_ago,OIL_RATE_1_days_ago,TARGET_OIL_RATE
2020-10-25,7.729631359698619e-06,193,30.960000000000004,31.390000000000004,30.960000000000004,31.390000000000004,33.540000000000006,32.25000000000001
2020-10-26,-4.899482110021225e-07,193,31.390000000000004,30.960000000000004,31.390000000000004,33.540000000000006,32.25000000000001,33.11000000000001
2020-10-27,7.967182462431666e-06,193,30.960000000000004,31.390000000000004,33.540000000000006,32.25000000000001,33.11000000000001,31.820000000000004
2020-10-28,0.0,193,31.390000000000004,33.540000000000006,32.25000000000001,33.11000000000001,31.820000000000004,31.820000000000004
2020-10-29,1.004945697213877e-07,193,33.540000000000006,32.25000000000001,33.11000000000001,31.820000000000004,31.820000000000004,29.67
2020-10-30,7.280162240830279e-07,193,32.25000000000001,33.11000000000001,31.820000000000004,31.820000000000004,29.67,31.390000000000004
2020-10-31,6.799452445527265e-09,193,33.11000000000001,31.820000000000004,31.820000000000004,29.67,31.390000000000004,31.390000000000004
2020-11-01,-9.064805522762676e-06,193,31.820000000000004,31.820000000000004,29.67,31.390000000000004,31.390000000000004,32.25000000000001
2020-11-02,7.714713670392559e-06,193,31.820000000000004,29.67,31.390000000000004,31.390000000000004,32.25000000000001,34.76
2020-11-03,-8.250894753425442e-06,193,29.67,31.390000000000004,31.390000000000004,32.25000000000001,34.76,33.879999999999995
2020-11-04,0.0,193,31.390000000000004,31.390000000000004,32.25000000000001,34.76,33.879999999999995,34.31999999999999
2020-11-05,2.72511238796902e-07,193,31.390000000000004,32.25000000000001,34.76,33.879999999999995,34.31999999999999,34.31999999999999
2020-11-06,-1.8414881786110733e-08,193,32.25000000000001,34.76,33.879999999999995,34.31999999999999,34.31999999999999,37.35
2020-11-07,-2.929543940766166e-07,193,34.76,33.879999999999995,34.31999999999999,34.31999999999999,37.35,37.35
2020-11-08,1.367366542659454e-06,193,33.879999999999995,34.31999999999999,34.31999999999999,37.35,37.35,37.35
2020-11-09,5.430372450043741e-07,193,34.31999999999999,34.31999999999999,37.35,37.35,37.35,41.4
2020-11-10,-1.6496029653367827e-08,193,34.31999999999999,37.35,37.35,37.35,41.4,43.2
2020-11-11,5.260055278566433e-07,193,37.35,37.35,37.35,41.4,43.2,42.78
2020-11-12,-8.829533654219901e-07,193,37.35,37.35,41.4,43.2,42.78,37.72
2020-11-13,-2.069851007813206e-07,193,37.35,41.4,43.2,42.78,37.72,36.8
2020-11-14,2.896265982599289e-07,193,41.4,43.2,42.78,37.72,36.8,38.18
2020-11-15,-3.2192379595397114e-08,193,43.2,42.78,37.72,36.8,38.18,38.18
2020-11-16,-2.359512969007937e-06,193,42.78,37.72,36.8,38.18,38.18,41.86
2020-11-17,4.547724855030744e-07,193,37.72,36.8,38.18,38.18,41.86,45.5
2020-11-18,-5.260055278566433e-07,193,36.8,38.18,38.18,41.86,45.5,45.5
2020-11-19,5.14337963386513e-07,193,38.18,38.18,41.86,45.5,45.5,45.0
2020-11-20,2.253999825674313e-07,193,38.18,41.86,45.5,45.5,45.0,45.0
2020-11-21,7.715672600827617e-09,193,41.86,45.5,45.5,45.0,45.0,42.0
2020-11-22,0.0,193,45.5,45.5,45.0,45.0,42.0,42.0
2020-11-23,1.738714255516971e-06,193,45.5,45.0,45.0,42.0,42.0,42.35
2020-11-24,-1.0123769184078313e-07,193,45.0,45.0,42.0,42.0,42.35,44.2
2020-11-25,-4.548321719255455e-09,193,45.0,42.0,42.0,42.35,44.2,45.5
2020-11-26,-2.717178809730214e-08,193,42.0,42.0,42.35,44.2,45.5,43.55
2020-11-27,0.0,193,42.0,42.35,44.2,45.5,43.55,42.9
2020-11-28,-4.387876784139877e-09,193,42.35,44.2,45.5,43.55,42.9,43.55
2020-11-29,1.5696800040876369e-06,193,44.2,45.5,43.55,42.9,43.55,43.55
2020-11-30,9.63530175646099e-08,193,45.5,43.55,42.9,43.55,43.55,40.95
2020-12-01,1.3313787727287083e-06,193,43.55,42.9,43.55,43.55,40.95,39.65
2020-12-02,-1.4416595295330128e-07,193,42.9,43.55,43.55,40.95,39.65,37.8
2020-12-03,2.2781381614489504e-08,193,43.55,43.55,40.95,39.65,37.8,37.8
2020-12-04,0.0,193,43.55,40.95,39.65,37.8,37.8,37.8
2020-12-05,2.19206945928363e-08,193,40.95,39.65,37.8,37.8,37.8,37.2
2020-12-06,-1.5916006986804732e-06,193,39.65,37.8,37.8,37.8,37.2,37.8
2020-12-07,-5.37405453471251e-10,193,37.8,37.8,37.8,37.2,37.8,36.0
2020-12-08,-1.147154143010809e-06,193,37.8,37.8,37.2,37.8,36.0,36.6
2020-12-09,1.455778203540703e-07,193,37.8,37.2,37.8,36.0,36.6,38.4
2020-12-10,-7.320672931743211e-07,193,37.2,37.8,36.0,36.6,38.4,38.4
2020-12-11,0.0,193,37.8,36.0,36.6,38.4,38.4,38.4
2020-12-12,-2.19206945928363e-08,193,36.0,36.6,38.4,38.4,38.4,37.2
2020-12-13,-3.8326835205548804e-08,193,36.6,38.4,38.4,38.4,37.2,39.68
2020-12-14,-3.1364543184864142e-09,193,38.4,38.4,38.4,37.2,39.68,39.68
2020-12-15,3.5507014273239434e-08,193,38.4,38.4,37.2,39.68,39.68,37.12
2020-12-16,3.1364543184864142e-09,193,38.4,37.2,39.68,39.68,37.12,37.12
2020-12-17,7.320672931743211e-07,193,37.2,39.68,39.68,37.12,37.12,37.76
2020-12-18,0.0,193,39.68,39.68,37.12,37.12,37.76,37.76
2020-12-19,-7.0859900169750745e-09,193,39.68,37.12,37.12,37.76,37.76,40.32
2020-12-20,-1.19431456280239e-07,193,37.12,37.12,37.76,37.76,40.32,38.86
2020-12-21,0.0,193,37.12,37.76,37.76,40.32,38.86,38.86
2020-12-22,-3.9150821584676976e-08,193,37.76,37.76,40.32,38.86,38.86,40.2
2020-12-23,0.0,193,37.76,40.32,38.86,38.86,40.2,42.21
2020-12-24,-2.3350987577441806e-06,193,40.32,38.86,38.86,40.2,42.21,37.8
2020-12-25,0.0,193,38.86,38.86,40.2,42.21,37.8,37.8
2020-12-26,1.704435698135498e-08,193,38.86,40.2,42.21,37.8,37.8,33.599999999999994
2020-12-27,1.697206191142442e-07,193,40.2,42.21,37.8,37.8,33.599999999999994,37.1
2020-12-28,3.482812940769353e-06,193,42.21,37.8,37.8,33.599999999999994,37.1,35.0
2020-12-29,6.675657970856008e-09,193,37.8,37.8,33.599999999999994,37.1,35.0,34.3
2020-12-30,-3.031850659418467e-09,193,37.8,33.599999999999994,37.1,35.0,34.3,34.5
2020-12-31,2.3472167198779204e-06,193,33.599999999999994,37.1,35.0,34.3,34.5,33.809999999999995
2021-01-01,0.0,193,37.1,35.0,34.3,34.5,33.809999999999995,34.5
2021-01-02,-9.958366964379906e-09,193,35.0,34.3,34.5,33.809999999999995,34.5,33.12
2021-01-03,9.958366964379906e-09,193,34.3,34.5,33.809999999999995,34.5,33.12,35.19
2021-01-04,-4.7196277404570885e-06,193,34.5,33.809999999999995,34.5,33.12,35.19,35.19
2021-01-05,-3.031850659418467e-09,193,33.809999999999995,34.5,33.12,35.19,35.19,35.19
2021-01-06,1.823225386610172e-06,193,34.5,33.12,35.19,35.19,35.19,35.19
2021-01-07,-1.2117962133739724e-08,193,33.12,35.19,35.19,35.19,35.19,35.879999999999995
2021-01-08,0.0,193,35.19,35.19,35.19,35.19,35.879999999999995,35.879999999999995
2021-01-09,0.0,193,35.19,35.19,35.19,35.879999999999995,35.879999999999995,34.5
2021-01-10,-1.872010205794528e-06,193,35.19,35.19,35.879999999999995,35.879999999999995,34.5,35.28
2021-01-11,2.134530925124168e-06,193,35.19,35.879999999999995,35.879999999999995,34.5,35.28,35.28
2021-01-12,3.230310241519873e-09,193,35.879999999999995,35.879999999999995,34.5,35.28,35.28,34.56
2021-01-13,-1.8201935359507533e-06,193,35.879999999999995,34.5,35.28,35.28,34.56,35.28
2021-01-14,9.354852252840828e-07,193,34.5,35.28,35.28,34.56,35.28,36.0
2021-01-15,-6.086426985185689e-07,193,35.28,35.28,34.56,35.28,36.0,36.0
2021-01-16,0.0,193,35.28,34.56,35.28,36.0,36.0,36.0
2021-01-17,1.872010205794528e-06,193,34.56,35.28,36.0,36.0,36.0,36.0
2021-01-18,-8.977161254364319e-07,193,35.28,36.0,36.0,36.0,36.0,36.0
2021-01-19,-2.05446892931338e-06,193,36.0,36.0,36.0,36.0,36.0,40.32
2021-01-20,0.0,193,36.0,36.0,36.0,36.0,40.32,39.6
2021-01-21,-9.354852252840828e-07,193,36.0,36.0,36.0,40.32,39.6,39.6
2021-01-22,6.128174552255672e-07,193,36.0,36.0,40.32,39.6,39.6,38.88
2021-01-23,0.0,193,36.0,40.32,39.6,39.6,38.88,38.16
2021-01-24,-4.174756706998295e-09,193,40.32,39.6,39.6,38.88,38.16,40.32
2021-01-25,0.0,193,39.6,39.6,38.88,38.16,40.32,41.04
2021-01-26,3.392657200007587e-06,193,39.6,38.88,38.16,40.32,41.04,38.88
2021-01-27,1.4260188008208274e-07,193,38.88,38.16,40.32,41.04,38.88,30.74
2021-01-28,3.3563394286062476e-09,193,38.16,40.32,41.04,38.88,30.74,29.580000000000005
2021-01-29,-7.531096135604542e-09,193,40.32,41.04,38.88,30.74,29.580000000000005,30.74
2021-01-30,0.0,193,41.04,38.88,30.74,29.580000000000005,30.74,30.74
2021-01-31,7.531096135604542e-09,193,38.88,30.74,29.580000000000005,30.74,30.74,30.160000000000004
2021-02-01,-7.3113761556165e-07,193,30.74,29.580000000000005,30.74,30.74,30.160000000000004,30.160000000000004
2021-02-02,-1.341418580935727e-06,193,29.580000000000005,30.74,30.74,30.160000000000004,30.160000000000004,30.74
2021-02-03,-1.4260188008208274e-07,193,30.74,30.74,30.160000000000004,30.160000000000004,30.74,31.320000000000004
2021-02-04,5.19716067126641e-07,193,30.74,30.160000000000004,30.160000000000004,30.74,31.320000000000004,30.74
2021-02-05,-1.1174461356233678e-10,193,30.160000000000004,30.160000000000004,30.74,31.320000000000004,30.74,31.90000000000001
2021-02-06,3.468084042168584e-09,193,30.160000000000004,30.74,31.320000000000004,30.74,31.90000000000001,30.74
2021-02-07,2.777242147367076e-08,193,30.74,31.320000000000004,30.74,31.90000000000001,30.74,29.680000000000003
2021-02-08,7.3113761556165e-07,193,31.320000000000004,30.74,31.90000000000001,30.74,29.680000000000003,29.680000000000003
2021-02-09,-4.020729666986967e-07,193,30.74,31.90000000000001,30.74,29.680000000000003,29.680000000000003,30.24
2021-02-10,0.0,193,31.90000000000001,30.74,29.680000000000003,29.680000000000003,30.24,27.56
2021-02-11,-8.772510098620234e-06,193,30.74,29.680000000000003,29.680000000000003,30.24,27.56,27.56
2021-02-12,7.145617442860797e-06,193,29.680000000000003,29.680000000000003,30.24,27.56,27.56,27.04
2021-02-13,-3.468084042168584e-09,193,29.680000000000003,30.24,27.56,27.56,27.04,27.04
2021-02-14,-3.1128760902277015e-08,193,30.24,27.56,27.56,27.04,27.04,27.04
2021-02-15,-1.2979636154764054e-07,193,27.56,27.56,27.04,27.04,27.04,27.04
2021-02-16,4.020729666986967e-07,193,27.56,27.04,27.04,27.04,27.04,27.04
2021-02-17,0.0,193,27.04,27.04,27.04,27.04,27.04,24.96
2021-02-18,8.249437692064987e-06,193,27.04,27.04,27.04,27.04,24.96,26.46
2021-02-19,-7.168378247601748e-06,193,27.04,27.04,27.04,24.96,26.46,28.08
2021-02-20,0.0,193,27.04,27.04,24.96,26.46,28.08,28.08
2021-02-21,1.3024440326248057e-07,193,27.04,24.96,26.46,28.08,28.08,28.08
2021-02-22,1.2979636154764054e-07,193,24.96,26.46,28.08,28.08,28.08,28.08
2021-02-23,-5.810770623559947e-07,193,26.46,28.08,28.08,28.08,28.08,21.6
2021-02-24,0.0,193,28.08,28.08,28.08,28.08,21.6,21.6
2021-02-25,6.930841056629333e-08,193,28.08,28.08,28.08,21.6,21.6,19.6
2021-02-26,2.6228888783119693e-08,193,28.08,28.08,21.6,21.6,19.6,18.13
2021-02-27,0.0,193,28.08,21.6,21.6,19.6,18.13,18.13
2021-02-28,-1.3024440326248057e-07,193,21.6,21.6,19.6,18.13,18.13,18.13
2021-03-01,2.001898468773078e-06,193,21.6,19.6,18.13,18.13,18.13,14.7
2021-03-02,5.810770623559947e-07,193,19.6,18.13,18.13,18.13,14.7,14.7
2021-03-03,0.0,193,18.13,18.13,18.13,14.7,14.7,14.7
2021-03-04,-6.930841056629333e-08,193,18.13,18.13,14.7,14.7,14.7,14.7
2021-03-05,0.0,193,18.13,14.7,14.7,14.7,14.7,14.7
2021-03-06,5.1909356924007e-08,193,14.7,14.7,14.7,14.7,14.7,14.519999999999998
2021-03-07,0.0,193,14.7,14.7,14.7,14.7,14.519999999999998,14.519999999999998
2021-03-08,-1.6663030306673932e-06,193,14.7,14.7,14.7,14.519999999999998,14.519999999999998,16.279999999999998
2021-03-09,0.0,193,14.7,14.7,14.519999999999998,14.519999999999998,16.279999999999998,16.72
2021-03-10,0.0,193,14.7,14.519999999999998,14.519999999999998,16.279999999999998,16.72,18.92
2021-03-11,0.0,193,14.519999999999998,14.519999999999998,16.279999999999998,16.72,18.92,18.92
2021-03-12,0.0,193,14.519999999999998,16.279999999999998,16.72,18.92,18.92,18.92
2021-03-13,-5.1909356924007e-08,193,16.279999999999998,16.72,18.92,18.92,18.92,18.92
2021-03-14,-3.355954381056847e-07,193,16.72,18.92,18.92,18.92,18.92,18.92
2021-03-15,-3.355954381056847e-07,193,18.92,18.92,18.92,18.92,18.92,16.279999999999998
2021-03-16,5.285558600243156e-07,193,18.92,18.92,18.92,18.92,16.279999999999998,14.959999999999996
2021-03-17,0.0,193,18.92,18.92,18.92,16.279999999999998,14.959999999999996,15.4
2021-03-18,0.0,193,18.92,18.92,16.279999999999998,14.959999999999996,15.4,14.959999999999996
2021-03-19,-1.9296042191863094e-07,193,18.92,16.279999999999998,14.959999999999996,15.4,14.959999999999996,15.839999999999998
2021-03-20,0.0,193,16.279999999999998,14.959999999999996,15.4,14.959999999999996,15.839999999999998,17.599999999999998
2021-03-21,3.355954381056847e-07,193,14.959999999999996,15.4,14.959999999999996,15.839999999999998,17.599999999999998,17.159999999999997
2021-03-22,-3.355954381056847e-07,193,15.4,14.959999999999996,15.839999999999998,17.599999999999998,17.159999999999997,16.72
2021-03-23,-5.285558600243156e-07,193,14.959999999999996,15.839999999999998,17.599999999999998,17.159999999999997,16.72,16.279999999999998
2021-03-24,1.025702943691087e-07,193,15.839999999999998,17.599999999999998,17.159999999999997,16.72,16.279999999999998,16.279999999999998
2021-03-25,0.0,193,17.599999999999998,17.159999999999997,16.72,16.279999999999998,16.279999999999998,16.72
2021-03-26,1.9296042191863094e-07,193,17.159999999999997,16.72,16.279999999999998,16.279999999999998,16.72,15.839999999999998
2021-03-27,-3.400663023400696e-08,193,16.72,16.279999999999998,16.279999999999998,16.72,15.839999999999998,16.279999999999998
2021-03-28,0.0,193,16.279999999999998,16.279999999999998,16.72,15.839999999999998,16.279999999999998,17.159999999999997
2021-03-29,2.739213773583771e-07,193,16.279999999999998,16.72,15.839999999999998,16.279999999999998,17.159999999999997,18.0
2021-03-30,1.0246016196591157e-07,193,16.72,15.839999999999998,16.279999999999998,17.159999999999997,18.0,18.5
2021-03-31,-1.025702943691087e-07,193,15.839999999999998,16.279999999999998,17.159999999999997,18.0,18.5,19.5
2021-04-01,5.445028884443204e-07,193,16.279999999999998,17.159999999999997,18.0,18.5,19.5,15.4
2021-04-02,0.0,193,17.159999999999997,18.0,18.5,19.5,15.4,15.4
2021-04-03,-2.842505854583344e-07,193,18.0,18.5,19.5,15.4,15.4,14.519999999999998
2021-04-04,0.0,193,18.5,19.5,15.4,15.4,14.519999999999998,14.519999999999998
2021-04-05,6.167406074730766e-08,193,19.5,15.4,15.4,14.519999999999998,14.519999999999998,14.959999999999996
2021-04-06,-1.0246016196591157e-07,193,15.4,15.4,14.519999999999998,14.519999999999998,14.959999999999996,14.519999999999998
2021-04-07,0.0,193,15.4,14.519999999999998,14.519999999999998,14.959999999999996,14.519999999999998,15.4
2021-04-08,-8.388716994378598e-07,193,14.519999999999998,14.519999999999998,14.959999999999996,14.519999999999998,15.4,13.6
2021-04-09,0.0,193,14.519999999999998,14.959999999999996,14.519999999999998,15.4,13.6,14.0
2021-04-10,3.1825721569234133e-07,193,14.959999999999996,14.519999999999998,15.4,13.6,14.0,13.6
2021-04-11,0.0,193,14.519999999999998,15.4,13.6,14.0,13.6,14.8
2021-04-12,0.0,193,15.4,13.6,14.0,13.6,14.8,13.6
2021-04-13,0.0,193,13.6,14.0,13.6,14.8,13.6,14.8
2021-04-14,0.0,193,14.0,13.6,14.8,13.6,14.8,13.6
2021-04-15,2.943688109935394e-07,193,13.6,14.8,13.6,14.8,13.6,14.4
2021-04-16,0.0,193,14.8,13.6,14.8,13.6,14.4,15.6
2021-04-17,6.497064554134013e-07,193,13.6,14.8,13.6,14.4,15.6,16.400000000000002
2021-04-18,0.0,193,14.8,13.6,14.4,15.6,16.400000000000002,15.6
2021-04-19,4.6025336597477207e-08,193,13.6,14.4,15.6,16.400000000000002,15.6,14.35
2021-04-20,3.6562358696201613e-08,193,14.4,15.6,16.400000000000002,15.6,14.35,12.400000000000002
2021-04-21,0.0,193,15.6,16.400000000000002,15.6,14.35,12.400000000000002,12.090000000000002
2021-04-22,2.9601703505077737e-07,193,16.400000000000002,15.6,14.35,12.400000000000002,12.090000000000002,11.78
2021-04-23,0.0,193,15.6,14.35,12.400000000000002,12.090000000000002,11.78,11.470000000000002
2021-04-24,-6.497064554134013e-07,193,14.35,12.400000000000002,12.090000000000002,11.78,11.470000000000002,11.470000000000002
2021-04-25,0.0,193,12.400000000000002,12.090000000000002,11.78,11.470000000000002,11.470000000000002,12.710000000000004
2021-04-26,-4.6025336597477207e-08,193,12.090000000000002,11.78,11.470000000000002,11.470000000000002,12.710000000000004,12.400000000000002
2021-04-27,-3.6562358696201613e-08,193,11.78,11.470000000000002,11.470000000000002,12.710000000000004,12.400000000000002,12.090000000000002
2021-04-28,0.0,193,11.470000000000002,11.470000000000002,12.710000000000004,12.400000000000002,12.090000000000002,12.400000000000002
2021-04-29,-5.920340701015547e-07,193,11.470000000000002,12.710000000000004,12.400000000000002,12.090000000000002,12.400000000000002,11.160000000000002
2021-04-30,0.0,193,12.710000000000004,12.400000000000002,12.090000000000002,12.400000000000002,11.160000000000002,11.160000000000002
2021-05-01,-9.11921160806628e-09,193,12.400000000000002,12.090000000000002,12.400000000000002,11.160000000000002,11.160000000000002,11.519999999999998
2021-05-02,0.0,193,12.090000000000002,12.400000000000002,11.160000000000002,11.160000000000002,11.519999999999998,11.519999999999998
2021-05-03,0.0,193,12.400000000000002,11.160000000000002,11.160000000000002,11.519999999999998,11.519999999999998,12.159999999999998
2021-05-04,0.0,193,11.160000000000002,11.160000000000002,11.519999999999998,11.519999999999998,12.159999999999998,12.159999999999998
2021-05-05,0.0,193,11.160000000000002,11.519999999999998,11.519999999999998,12.159999999999998,12.159999999999998,13.119999999999996
2021-05-06,2.9601703505077737e-07,193,11.519999999999998,11.519999999999998,12.159999999999998,12.159999999999998,13.119999999999996,13.759999999999998
2021-05-07,-3.12297254945193e-07,193,11.519999999999998,12.159999999999998,12.159999999999998,13.119999999999996,13.759999999999998,11.839999999999998
2021-05-08,9.11921160806628e-09,193,12.159999999999998,12.159999999999998,13.119999999999996,13.759999999999998,11.839999999999998,11.199999999999998
2021-05-09,0.0,193,12.159999999999998,13.119999999999996,13.759999999999998,11.839999999999998,11.199999999999998,9.919999999999998
2021-05-10,0.0,193,13.119999999999996,13.759999999999998,11.839999999999998,11.199999999999998,9.919999999999998,9.919999999999998
2021-05-11,-1.2959194645167926e-07,193,13.759999999999998,11.839999999999998,11.199999999999998,9.919999999999998,9.919999999999998,10.239999999999998
2021-05-12,0.0,193,11.839999999999998,11.199999999999998,9.919999999999998,9.919999999999998,10.239999999999998,10.88
2021-05-13,0.0,193,11.199999999999998,9.919999999999998,9.919999999999998,10.239999999999998,10.88,10.88
2021-05-14,3.12297254945193e-07,193,9.919999999999998,9.919999999999998,10.239999999999998,10.88,10.88,11.519999999999998
2021-05-15,0.0,193,9.919999999999998,10.239999999999998,10.88,10.88,11.519999999999998,10.56
2021-05-16,1.2959194645167926e-07,193,10.239999999999998,10.88,10.88,11.519999999999998,10.56,11.839999999999998
2021-05-17,0.0,193,10.88,10.88,11.519999999999998,10.56,11.839999999999998,11.199999999999998
2021-05-18,1.2959194645167926e-07,193,10.88,11.519999999999998,10.56,11.839999999999998,11.199999999999998,11.519999999999998
2021-05-19,-1.624214366890975e-07,193,11.519999999999998,10.56,11.839999999999998,11.199999999999998,11.519999999999998,11.199999999999998
2021-05-20,0.0,193,10.56,11.839999999999998,11.199999999999998,11.519999999999998,11.199999999999998,11.199999999999998
2021-05-21,1.624214366890975e-07,193,11.839999999999998,11.199999999999998,11.519999999999998,11.199999999999998,11.199999999999998,9.599999999999998
2021-05-22,-3.8590098616619883e-08,193,11.199999999999998,11.519999999999998,11.199999999999998,11.199999999999998,9.599999999999998,11.16
2021-05-23,-1.2959194645167926e-07,193,11.519999999999998,11.199999999999998,11.199999999999998,9.599999999999998,11.16,11.16
2021-05-24,0.0,193,11.199999999999998,11.199999999999998,9.599999999999998,11.16,11.16,12.96
2021-05-25,0.0,193,11.199999999999998,9.599999999999998,11.16,11.16,12.96,12.6
2021-05-26,-1.689045646680043e-07,193,9.599999999999998,11.16,11.16,12.96,12.6,12.6
2021-05-27,-7.185658679187412e-08,193,11.16,11.16,12.96,12.6,12.6,15.050000000000002
2021-05-28,-1.624214366890975e-07,193,11.16,12.96,12.6,12.6,15.050000000000002,15.050000000000002
2021-05-29,3.8590098616619883e-08,193,12.96,12.6,12.6,15.050000000000002,15.050000000000002,15.050000000000002
2021-05-30,0.0,193,12.6,12.6,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-05-31,0.0,193,12.6,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-06-01,0.0,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-06-02,3.313260013571018e-07,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-06-03,7.185658679187412e-08,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-06-04,2.0186131237664995e-06,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-06-05,0.0,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-06-06,0.0,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-06-07,2.3480696237365706e-07,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-06-08,0.0,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002
2021-06-09,4.372487214521216e-07,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,20.64
2021-06-10,0.0,193,15.050000000000002,15.050000000000002,15.050000000000002,15.050000000000002,20.64,20.64
2021-06-11,-2.0186131237664995e-06,193,15.050000000000002,15.050000000000002,15.050000000000002,20.64,20.64,20.64
2021-06-12,-2.2991505477243386e-08,193,15.050000000000002,15.050000000000002,20.64,20.64,20.64,22.56
2021-06-13,0.0,193,15.050000000000002,20.64,20.64,20.64,22.56,22.56
2021-06-14,-2.3480696237365706e-07,193,20.64,20.64,20.64,22.56,22.56,22.56
2021-06-15,0.0,193,20.64,20.64,22.56,22.56,22.56,22.56
2021-06-16,-4.372487214521216e-07,193,20.64,22.56,22.56,22.56,22.56,22.56
2021-06-17,-1.2320925391051676e-07,193,22.56,22.56,22.56,22.56,22.56,32.16
2021-06-18,0.0,193,22.56,22.56,22.56,22.56,32.16,32.16
2021-06-19,4.341493476389681e-07,193,22.56,22.56,22.56,32.16,32.16,32.16
2021-06-20,0.0,193,22.56,22.56,32.16,32.16,32.16,32.16
2021-06-21,0.0,193,22.56,32.16,32.16,32.16,32.16,32.16
2021-06-22,0.0,193,32.16,32.16,32.16,32.16,32.16,32.16
2021-06-23,2.84445111686793e-07,193,32.16,32.16,32.16,32.16,32.16,32.16
2021-06-24,-1.0242400633186932e-06,193,32.16,32.16,32.16,32.16,32.16,50.24999999999999
2021-06-25,-7.113557354276878e-09,193,32.16,32.16,32.16,32.16,50.24999999999999,50.99999999999999
2021-06-26,-8.576345033040056e-07,193,32.16,32.16,32.16,50.24999999999999,50.99999999999999,50.99999999999999
2021-06-27,-1.5575674805479167e-08,193,32.16,32.16,50.24999999999999,50.99999999999999,50.99999999999999,52.5
2021-06-28,0.0,193,32.16,50.24999999999999,50.99999999999999,50.99999999999999,52.5,52.5
2021-06-29,-1.0503610065049076e-07,193,50.24999999999999,50.99999999999999,50.99999999999999,52.5,52.5,52.5
2021-06-30,-2.84445111686793e-07,193,50.99999999999999,50.99999999999999,52.5,52.5,52.5,52.5
2021-07-01,1.14744931722921e-06,193,50.99999999999999,52.5,52.5,52.5,52.5,52.5
2021-07-02,7.113557354276878e-09,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-03,4.46476661142281e-07,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-04,-2.009196072849662e-07,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-05,0.0,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-06,1.0503610065049076e-07,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-07,0.0,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-08,0.0,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-09,3.474650674406554e-07,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-10,0.0,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-11,-2.1633202895721133e-08,193,52.5,52.5,52.5,52.5,52.5,52.5
2021-07-12,0.0,193,52.5,52.5,52.5,52.5,52.5,45.5
2021-07-13,0.0,193,52.5,52.5,52.5,52.5,45.5,45.5
2021-07-14,0.0,193,52.5,52.5,52.5,45.5,45.5,45.5
2021-07-15,0.0,193,52.5,52.5,45.5,45.5,45.5,45.5
2021-07-16,-3.474650674406554e-07,193,52.5,45.5,45.5,45.5,45.5,45.5
2021-07-17,0.0,193,45.5,45.5,45.5,45.5,45.5,45.5
2021-07-18,-5.234152566369055e-07,193,45.5,45.5,45.5,45.5,45.5,50.7
2021-07-19,0.0,193,45.5,45.5,45.5,45.5,50.7,50.7
2021-07-20,0.0,193,45.5,45.5,45.5,50.7,50.7,50.7
2021-07-21,0.0,193,45.5,45.5,50.7,50.7,50.7,50.7
2021-07-22,0.0,193,45.5,50.7,50.7,50.7,50.7,50.7
2021-07-23,0.0,193,50.7,50.7,50.7,50.7,50.7,50.7
2021-07-24,4.1813626022735306e-07,193,50.7,50.7,50.7,50.7,50.7,50.7
2021-07-25,7.615437416230719e-07,193,50.7,50.7,50.7,50.7,50.7,50.7
2021-07-26,0.0,193,50.7,50.7,50.7,50.7,50.7,49.14
2021-07-27,0.0,193,50.7,50.7,50.7,50.7,49.14,49.14
2021-07-28,0.0,193,50.7,50.7,50.7,49.14,49.14,49.14
2021-07-29,-4.1813626022735306e-07,193,50.7,50.7,49.14,49.14,49.14,49.14
2021-07-30,-1.8608108942608226e-08,193,50.7,49.14,49.14,49.14,49.14,50.400000000000006
