MEASURED_IN_DATE,WELL_NAME,OIL_RATE_5_days_ago,OIL_RATE_4_days_ago,OIL_RATE_3_days_ago,OIL_RATE_2_days_ago,OIL_RATE_1_days_ago,TARGET_OIL_RATE
2019-10-20,34,247.0,257.2,252.0,252.0,252.0,278.1
2019-10-21,34,257.2,252.0,252.0,252.0,278.1,280.35
2019-10-22,34,252.0,252.0,252.0,278.1,280.35,274.5
2019-10-23,34,252.0,252.0,278.1,280.35,274.5,280.79999999999995
2019-10-24,34,252.0,278.1,280.35,274.5,280.79999999999995,281.25
2019-10-25,34,278.1,280.35,274.5,280.79999999999995,281.25,285.75
2019-10-26,34,280.35,274.5,280.79999999999995,281.25,285.75,280.35
2019-10-27,34,274.5,280.79999999999995,281.25,285.75,280.35,277.2
2019-10-28,34,280.79999999999995,281.25,285.75,280.35,277.2,279.45
2019-10-29,34,281.25,285.75,280.35,277.2,279.45,278.54999999999995
2019-10-30,34,285.75,280.35,277.2,279.45,278.54999999999995,277.65
2019-10-31,34,280.35,277.2,279.45,278.54999999999995,277.65,277.2
2019-11-01,34,277.2,279.45,278.54999999999995,277.65,277.2,276.75
2019-11-02,34,279.45,278.54999999999995,277.65,277.2,276.75,279.0
2019-11-03,34,278.54999999999995,277.65,277.2,276.75,279.0,272.25
2019-11-04,34,277.65,277.2,276.75,279.0,272.25,272.25
2019-11-05,34,277.2,276.75,279.0,272.25,272.25,283.04999999999995
2019-11-06,34,276.75,279.0,272.25,272.25,283.04999999999995,283.5
2019-11-07,34,279.0,272.25,272.25,283.04999999999995,283.5,282.15
2019-11-08,34,272.25,272.25,283.04999999999995,283.5,282.15,282.15
2019-11-09,34,272.25,283.04999999999995,283.5,282.15,282.15,283.5
2019-11-10,34,283.04999999999995,283.5,282.15,282.15,283.5,275.4
2019-11-11,34,283.5,282.15,282.15,283.5,275.4,274.04999999999995
2019-11-12,34,282.15,282.15,283.5,275.4,274.04999999999995,280.35
2019-11-13,34,282.15,283.5,275.4,274.04999999999995,280.35,278.1
2019-11-14,34,283.5,275.4,274.04999999999995,280.35,278.1,244.8
2019-11-15,34,275.4,274.04999999999995,280.35,278.1,244.8,248.8
2019-11-16,34,274.04999999999995,280.35,278.1,244.8,248.8,242.0
2019-11-17,34,280.35,278.1,244.8,248.8,242.0,239.6
2019-11-18,34,278.1,244.8,248.8,242.0,239.6,238.8
2019-11-19,34,244.8,248.8,242.0,239.6,238.8,245.18
2019-11-20,34,248.8,242.0,239.6,238.8,245.18,248.05
2019-11-21,34,242.0,239.6,238.8,245.18,248.05,246.41000000000005
2019-11-22,34,239.6,238.8,245.18,248.05,246.41000000000005,246.41000000000005
2019-11-23,34,238.8,245.18,248.05,246.41000000000005,246.41000000000005,250.1
2019-11-24,34,245.18,248.05,246.41000000000005,246.41000000000005,250.1,250.1
2019-11-25,34,248.05,246.41000000000005,246.41000000000005,250.1,250.1,246.82
2019-11-26,34,246.41000000000005,246.41000000000005,250.1,250.1,246.82,246.41000000000005
2019-11-27,34,246.41000000000005,250.1,250.1,246.82,246.41000000000005,246.41000000000005
2019-11-28,34,250.1,250.1,246.82,246.41000000000005,246.41000000000005,246.41000000000005
2019-11-29,34,250.1,246.82,246.41000000000005,246.41000000000005,246.41000000000005,246.41000000000005
2019-11-30,34,246.82,246.41000000000005,246.41000000000005,246.41000000000005,246.41000000000005,245.18
2019-12-01,34,246.41000000000005,246.41000000000005,246.41000000000005,246.41000000000005,245.18,240.4
2019-12-02,34,246.41000000000005,246.41000000000005,246.41000000000005,245.18,240.4,238.8
2019-12-03,34,246.41000000000005,246.41000000000005,245.18,240.4,238.8,238.0
2019-12-04,34,246.41000000000005,245.18,240.4,238.8,238.0,242.8
2019-12-05,34,245.18,240.4,238.8,238.0,242.8,240.8
2019-12-06,34,240.4,238.8,238.0,242.8,240.8,238.4
2019-12-07,34,238.8,238.0,242.8,240.8,238.4,242.8
2019-12-08,34,238.0,242.8,240.8,238.4,242.8,237.2
2019-12-09,34,242.8,240.8,238.4,242.8,237.2,236.8
2019-12-10,34,240.8,238.4,242.8,237.2,236.8,236.8
2019-12-11,34,238.4,242.8,237.2,236.8,236.8,242.72000000000003
2019-12-12,34,242.8,237.2,236.8,236.8,242.72000000000003,246.41000000000005
2019-12-13,34,237.2,236.8,236.8,242.72000000000003,246.41000000000005,252.42
2019-12-14,34,236.8,236.8,242.72000000000003,246.41000000000005,252.42,247.38
2019-12-15,34,236.8,242.72000000000003,246.41000000000005,252.42,247.38,245.28000000000003
2019-12-16,34,242.72000000000003,246.41000000000005,252.42,247.38,245.28000000000003,246.12000000000003
2019-12-17,34,246.41000000000005,252.42,247.38,245.28000000000003,246.12000000000003,252.42
2019-12-18,34,252.42,247.38,245.28000000000003,246.12000000000003,252.42,248.64
2019-12-19,34,247.38,245.28000000000003,246.12000000000003,252.42,248.64,254.13
2019-12-20,34,245.28000000000003,246.12000000000003,252.42,248.64,254.13,248.22000000000003
2019-12-21,34,246.12000000000003,252.42,248.64,254.13,248.22000000000003,252.42
2019-12-22,34,252.42,248.64,254.13,248.22000000000003,252.42,247.8
2019-12-23,34,248.64,254.13,248.22000000000003,252.42,247.8,236.34
2019-12-24,34,254.13,248.22000000000003,252.42,247.8,236.34,230.49
2019-12-25,34,248.22000000000003,252.42,247.8,236.34,230.49,208.25
