MEASURED_IN_DATE,WELL_NAME,CHARWORK,WATER_CUT,P_ZAB,INTAKE,WELLHEAD_PRESSURE,LIQ_RATE,OIL_RATE,WATER_RATE,Q_LIQ_ACCUM,Q_OIL_ACCUM,Q_WATER_ACCUM
2021-09-01,107,НЕФ,23.0,51.25,0.0,,122.0,93.94,28.06,53292.0,46171.25000000004,7120.750000000007
2021-09-02,107,НЕФ,23.0,52.15,0.0,,118.0,90.86,27.14,53410.0,46262.11000000004,7147.890000000008
2021-09-03,107,НЕФ,23.0,51.75,0.0,,127.0,97.79,29.209999999999997,53537.0,46359.90000000004,7177.100000000008
2021-09-04,107,НЕФ,23.0,51.75,0.0,,125.0,96.25,28.75,53662.0,46456.15000000004,7205.850000000008
2021-09-05,107,НЕФ,23.0,52.86,0.0,,124.0,95.48,28.52,53786.0,46551.63000000004,7234.370000000008
2021-09-06,107,НЕФ,22.0,52.84,0.0,,118.0,92.04,25.959999999999997,53904.0,46643.67000000004,7260.330000000008
2021-09-07,107,НЕФ,22.0,52.44,0.0,,122.0,95.16,26.840000000000003,54026.0,46738.830000000045,7287.170000000008
2021-09-08,107,НЕФ,22.0,52.14,0.0,,124.0,96.72,27.28,54150.0,46835.55000000005,7314.450000000008
2021-09-09,107,НЕФ,22.0,52.14,0.0,,122.0,95.16,26.840000000000003,54272.0,46930.71000000005,7341.290000000008
2021-09-10,107,НЕФ,22.0,52.14,0.0,,124.0,96.72,27.28,54396.0,47027.43000000005,7368.570000000008
2021-09-11,107,НЕФ,21.0,52.12,0.0,,125.0,98.75,26.25,54521.0,47126.18000000005,7394.820000000008
2021-09-12,107,НЕФ,21.0,52.12,0.0,,125.0,98.75,26.25,54646.0,47224.93000000005,7421.070000000008
2021-09-13,107,НЕФ,20.0,52.1,0.0,,125.0,100.0,25.0,54771.0,47324.93000000005,7446.070000000008
2021-09-14,107,НЕФ,19.0,52.08,0.0,,125.0,101.25,23.75,54896.0,47426.18000000005,7469.820000000008
2021-09-15,107,НЕФ,19.0,52.08,0.0,,126.0,102.06,23.94,55022.0,47528.24000000005,7493.760000000007
2021-09-16,107,НЕФ,19.0,51.68,0.0,,131.0,106.11,24.889999999999983,55153.0,47634.35000000005,7518.650000000008
2021-09-17,107,НЕФ,20.0,51.7,0.0,,125.0,100.0,25.0,55278.0,47734.35000000005,7543.650000000008
2021-09-18,107,НЕФ,20.0,51.7,0.0,,125.0,100.0,25.0,55403.0,47834.35000000005,7568.650000000008
2021-09-19,107,НЕФ,21.0,51.72,0.0,,121.0,95.59,25.41,55524.0,47929.940000000046,7594.060000000008
2021-09-20,107,НЕФ,21.0,51.72,0.0,,122.0,96.38,25.61999999999999,55646.0,48026.32000000004,7619.680000000008
2021-09-21,107,НЕФ,21.0,50.12,0.0,,125.0,98.75,26.25,55771.0,48125.07000000004,7645.930000000008
2021-09-22,107,НЕФ,21.0,50.12,0.0,,125.0,98.75,26.25,55896.0,48223.82000000004,7672.180000000008
2021-09-23,107,НЕФ,21.0,50.12,0.0,,125.0,98.75,26.25,56021.0,48322.57000000004,7698.430000000008
2021-09-24,107,НЕФ,21.0,50.12,0.0,,123.0,97.17,25.83,56144.0,48419.74000000004,7724.260000000007
2021-09-25,107,НЕФ,21.0,50.12,0.0,,122.0,96.38,25.61999999999999,56266.0,48516.12000000004,7749.880000000007
2021-09-26,107,НЕФ,21.0,50.82,0.0,,122.0,96.38,25.61999999999999,56388.0,48612.50000000004,7775.500000000007
2021-09-27,107,НЕФ,21.0,50.82,0.0,,123.0,97.17,25.83,56511.0,48709.67000000004,7801.330000000007
2021-09-28,107,НЕФ,21.0,50.82,0.0,,122.0,96.38,25.61999999999999,56633.0,48806.05000000003,7826.950000000007
2021-09-29,107,НЕФ,21.0,50.82,0.0,,121.0,95.59,25.41,56754.0,48901.64000000003,7852.360000000007
2021-09-30,107,НЕФ,20.0,50.8,0.0,,123.0,98.4,24.599999999999994,56877.0,49000.04000000003,7876.960000000007
2021-10-01,107,НЕФ,20.0,50.8,0.0,,128.0,102.4,25.599999999999994,57005.0,49102.44000000003,7902.560000000008
2021-10-02,107,НЕФ,20.0,50.7,0.0,,124.0,99.2,24.8,57129.0,49201.64000000003,7927.360000000008
2021-10-03,107,НЕФ,20.0,50.7,0.0,,124.0,99.2,24.8,57253.0,49300.840000000026,7952.160000000008
2021-10-04,107,НЕФ,19.0,50.68,0.0,,119.0,96.39,22.61,57372.0,49397.230000000025,7974.770000000008
2021-10-05,107,НЕФ,19.0,50.08,0.0,,121.0,98.01,22.989999999999995,57493.0,49495.24000000003,7997.760000000007
2021-10-06,107,НЕФ,19.0,50.08,0.0,,122.0,98.82,23.179999999999996,57615.0,49594.06000000003,8020.940000000008
2021-10-07,107,НЕФ,19.0,50.08,0.0,,120.0,97.2,22.8,57735.0,49691.26000000002,8043.740000000008
2021-10-08,107,НЕФ,19.0,50.08,0.0,,124.0,100.44,23.559999999999988,57859.0,49791.700000000026,8067.300000000008
2021-10-09,107,НЕФ,19.0,50.08,0.0,,125.0,101.25,23.75,57984.0,49892.950000000026,8091.050000000008
2021-10-10,107,НЕФ,19.0,50.68,0.0,,121.0,98.01,22.989999999999995,58105.0,49990.96000000003,8114.040000000008
2021-10-11,107,НЕФ,19.0,50.68,0.0,,113.0,91.53,21.47,58218.0,50082.49000000003,8135.510000000008
2021-10-12,107,НЕФ,19.0,50.68,0.0,,121.0,98.01,22.989999999999995,58339.0,50180.50000000003,8158.500000000008
2021-10-13,107,НЕФ,19.0,50.68,0.0,,121.0,98.01,22.989999999999995,58460.0,50278.51000000003,8181.490000000008
2021-10-14,107,НЕФ,19.0,50.48,0.0,,115.0,93.15,21.849999999999994,58575.0,50371.66000000003,8203.340000000007
2021-10-15,107,НЕФ,19.0,50.48,0.0,,114.0,92.34,21.66,58689.0,50464.00000000003,8225.000000000007
2021-10-16,107,НЕФ,19.0,50.48,0.0,,116.0,93.96,22.039999999999992,58805.0,50557.96000000003,8247.040000000008
2021-10-17,107,НЕФ,19.0,50.48,0.0,,120.0,97.2,22.8,58925.0,50655.160000000025,8269.840000000007
2021-10-18,107,НЕФ,19.0,50.48,0.0,,122.0,98.82,23.179999999999996,59047.0,50753.980000000025,8293.020000000008
2021-10-19,107,НЕФ,19.0,50.58,0.0,,122.0,98.82,23.179999999999996,59169.0,50852.800000000025,8316.200000000008
2021-10-20,107,НЕФ,19.0,50.58,0.0,,122.0,98.82,23.179999999999996,59291.0,50951.62000000002,8339.380000000008
2021-10-21,107,НЕФ,19.0,50.28,0.0,,122.0,98.82,23.179999999999996,59413.0,51050.44000000002,8362.560000000009
2021-10-22,107,НЕФ,19.0,50.28,0.0,,117.0,94.77,22.22999999999999,59530.0,51145.21000000002,8384.790000000008
2021-10-23,107,НЕФ,19.0,49.69,0.0,,126.0,102.06,23.94,59656.0,51247.27000000002,8408.730000000009
2021-10-24,107,НЕФ,19.0,49.68,0.0,,130.0,105.3,24.69999999999999,59786.0,51352.57000000002,8433.43000000001
2021-10-25,107,НЕФ,19.0,49.68,0.0,,137.0,110.97,26.029999999999987,59923.0,51463.54000000002,8459.46000000001
2021-10-26,107,НЕФ,19.0,49.68,0.0,,137.0,110.97,26.029999999999987,60060.0,51574.51000000002,8485.49000000001
2021-10-27,107,НЕФ,19.0,49.09,0.0,,132.0,106.92,25.08,60192.0,51681.43000000002,8510.57000000001
2021-10-28,107,НЕФ,19.0,49.09,0.0,,132.0,106.92,25.08,60324.0,51788.35000000002,8535.65000000001
2021-10-29,107,НЕФ,20.0,49.11,0.0,,130.0,104.0,26.0,60454.0,51892.35000000002,8561.65000000001
2021-10-30,107,НЕФ,20.0,49.11,0.0,,127.0,101.6,25.39999999999999,60581.0,51993.95000000002,8587.05000000001
2021-10-31,107,НЕФ,20.0,49.11,0.0,,130.0,104.0,26.0,60711.0,52097.95000000002,8613.05000000001
2021-11-01,107,НЕФ,20.0,49.11,0.0,,130.0,104.0,26.0,60841.0,52201.95000000002,8639.05000000001
2021-11-02,107,НЕФ,20.0,49.11,0.0,,130.0,104.0,26.0,60971.0,52305.95000000002,8665.05000000001
2021-11-03,107,НЕФ,20.0,48.01,0.0,,130.0,104.0,26.0,61101.0,52409.95000000002,8691.05000000001
2021-11-04,107,НЕФ,20.0,48.01,0.0,,119.0,95.2,23.8,61220.0,52505.150000000016,8714.85000000001
2021-11-05,107,НЕФ,20.0,48.01,0.0,,120.0,96.0,24.0,61340.0,52601.150000000016,8738.85000000001
2021-11-06,107,НЕФ,20.0,48.01,0.0,,120.0,96.0,24.0,61460.0,52697.150000000016,8762.85000000001
2021-11-07,107,НЕФ,20.0,48.01,0.0,,120.0,96.0,24.0,61580.0,52793.150000000016,8786.85000000001
2021-11-08,107,НЕФ,20.0,49.9,0.0,,120.0,96.0,24.0,61700.0,52889.150000000016,8810.85000000001
2021-11-09,107,НЕФ,20.0,49.9,0.0,,113.0,90.4,22.599999999999994,61813.0,52979.55000000002,8833.45000000001
2021-11-10,107,НЕФ,19.0,49.88,0.0,,113.0,91.53,21.47,61926.0,53071.080000000016,8854.92000000001
2021-11-11,107,НЕФ,19.0,49.88,0.0,,113.0,91.53,21.47,62039.0,53162.610000000015,8876.390000000009
2021-11-12,107,НЕФ,19.0,49.88,0.0,,115.0,93.15,21.849999999999994,62154.0,53255.76000000002,8898.240000000009
2021-11-13,107,НЕФ,19.0,49.69,0.0,,115.0,93.15,21.849999999999994,62269.0,53348.91000000002,8920.09000000001
2021-11-14,107,НЕФ,19.0,49.69,0.0,,115.0,93.15,21.849999999999994,62384.0,53442.06000000002,8941.94000000001
2021-11-15,107,НЕФ,19.0,49.69,0.0,,115.0,93.15,21.849999999999994,62499.0,53535.21000000002,8963.79000000001
2021-11-16,107,НЕФ,19.0,49.39,0.0,,115.0,93.15,21.849999999999994,62614.0,53628.36000000002,8985.64000000001
2021-11-17,107,НЕФ,19.0,49.39,0.0,,105.0,85.05000000000001,19.94999999999999,62719.0,53713.410000000025,9005.590000000011
2021-11-18,107,НЕФ,19.0,49.59,0.0,,108.0,87.48,20.52,62827.0,53800.89000000003,9026.110000000011
2021-11-19,107,НЕФ,20.0,49.6,0.0,,107.0,85.60000000000001,21.39999999999999,62934.0,53886.49000000003,9047.510000000011
2021-11-20,107,НЕФ,20.0,49.6,0.0,,110.0,88.0,22.0,63044.0,53974.49000000003,9069.510000000011
2021-11-21,107,НЕФ,20.0,49.6,0.0,,106.0,84.80000000000001,21.19999999999999,63150.0,54059.29000000003,9090.710000000012
2021-11-22,107,НЕФ,20.0,49.6,0.0,,106.0,84.80000000000001,21.19999999999999,63256.0,54144.09000000003,9111.910000000013
2021-11-23,107,НЕФ,20.0,49.11,0.0,,108.0,86.4,21.599999999999994,63364.0,54230.490000000034,9133.510000000011
2021-11-24,107,НЕФ,20.0,49.11,0.0,,108.0,86.4,21.599999999999994,63472.0,54316.89000000004,9155.110000000011
2021-11-25,107,НЕФ,20.0,49.11,0.0,,106.0,84.80000000000001,21.19999999999999,63578.0,54401.69000000004,9176.310000000014
2021-11-26,107,НЕФ,20.0,49.11,0.0,,110.0,88.0,22.0,63688.0,54489.69000000004,9198.310000000014
2021-11-27,107,НЕФ,20.0,49.11,0.0,,106.0,84.80000000000001,21.19999999999999,63794.0,54574.49000000004,9219.510000000017
2021-11-28,107,НЕФ,20.0,49.11,0.0,,106.0,84.80000000000001,21.19999999999999,63900.0,54659.290000000045,9240.710000000015
2021-11-29,107,НЕФ,20.0,49.11,0.0,,103.0,82.4,20.599999999999994,64003.0,54741.690000000046,9261.310000000016
2021-11-30,107,НЕФ,21.0,49.12,0.0,,103.0,81.37,21.629999999999995,64106.0,54823.06000000005,9282.940000000017
2021-12-01,107,НЕФ,21.0,49.12,0.0,,103.0,81.37,21.629999999999995,64209.0,54904.43000000005,9304.570000000014
2021-12-02,107,НЕФ,21.0,48.13,0.0,,105.0,82.95,22.05,64314.0,54987.38000000005,9326.620000000014
2021-12-03,107,НЕФ,22.0,48.13,0.0,,106.0,82.68,23.319999999999997,64420.0,55070.06000000005,9349.940000000011
2021-12-04,107,НЕФ,22.0,48.15,0.0,,100.0,78.0,22.0,64520.0,55148.06000000005,9371.940000000011
2021-12-05,107,НЕФ,22.0,48.15,0.0,,100.0,78.0,22.0,64620.0,55226.06000000005,9393.940000000011
2021-12-06,107,НЕФ,22.0,48.64,0.0,,100.0,78.0,22.0,64720.0,55304.06000000005,9415.940000000011
2021-12-07,107,НЕФ,24.0,49.58,0.0,,100.0,76.0,24.0,64820.0,55380.06000000005,9439.940000000011
2021-12-08,107,НЕФ,24.0,49.58,0.0,,100.0,76.0,24.0,64920.0,55456.06000000005,9463.940000000011
2021-12-09,107,НЕФ,24.0,49.58,0.0,,100.0,76.0,24.0,65020.0,55532.06000000005,9487.940000000011
2021-12-10,107,НЕФ,25.0,50.29,0.0,,100.0,75.0,25.0,65120.0,55607.06000000005,9512.940000000011
2021-12-11,107,НЕФ,25.0,50.29,0.0,,100.0,75.0,25.0,65220.0,55682.06000000005,9537.940000000011
2021-12-12,107,НЕФ,25.0,50.29,0.0,,100.0,75.0,25.0,65320.0,55757.06000000005,9562.940000000011
2021-12-13,107,НЕФ,25.0,50.29,0.0,,94.0,70.5,23.5,65414.0,55827.56000000005,9586.440000000011
2021-12-14,107,НЕФ,25.0,50.29,0.0,,95.0,71.25,23.75,65509.0,55898.81000000005,9610.190000000011
2021-12-15,107,НЕФ,25.0,50.29,0.0,,95.0,71.25,23.75,65604.0,55970.06000000005,9633.940000000011
2021-12-16,107,НЕФ,25.0,50.29,0.0,,95.0,71.25,23.75,65699.0,56041.31000000005,9657.690000000011
2021-12-17,107,НЕФ,25.0,50.29,0.0,,95.0,71.25,23.75,65794.0,56112.56000000005,9681.440000000011
2021-12-18,107,НЕФ,26.0,52.21,0.0,,95.0,70.3,24.700000000000003,65889.0,56182.86000000005,9706.140000000014
2021-12-19,107,НЕФ,26.0,49.61,0.0,,95.0,70.3,24.700000000000003,65984.0,56253.16000000005,9730.840000000017
2021-12-20,107,НЕФ,26.0,49.61,0.0,,97.0,71.78,25.22,66081.0,56324.94000000005,9756.060000000014
2021-12-21,107,НЕФ,26.0,49.61,0.0,,93.0,68.82,24.180000000000007,66174.0,56393.76000000005,9780.240000000014
2021-12-22,107,НЕФ,26.0,49.61,0.0,,93.0,68.82,24.180000000000007,66267.0,56462.58000000005,9804.420000000016
2021-12-23,107,НЕФ,26.0,49.61,0.0,,83.0,61.42,21.58,66350.0,56524.00000000005,9826.000000000016
2021-12-24,107,НЕФ,26.0,49.61,0.0,,81.0,59.94,21.06,66431.0,56583.94000000005,9847.060000000014
2021-12-25,107,НЕФ,26.0,49.31,0.0,,80.0,59.2,20.8,66511.0,56643.14000000005,9867.860000000011
2021-12-26,107,НЕФ,26.0,49.21,0.0,,89.0,65.86,23.14,66600.0,56709.00000000005,9891.000000000013
2021-12-27,107,НЕФ,26.0,49.21,0.0,,88.0,65.12,22.879999999999995,66688.0,56774.12000000005,9913.880000000012
2021-12-28,107,НЕФ,26.0,49.21,0.0,,87.0,64.38,22.620000000000005,66775.0,56838.50000000005,9936.500000000013
2021-12-29,107,НЕФ,26.0,49.21,0.0,,82.0,60.68,21.32,66857.0,56899.18000000005,9957.820000000012
2021-12-30,107,НЕФ,26.0,50.31,0.0,,82.0,60.68,21.32,66939.0,56959.86000000005,9979.140000000012
2021-12-31,107,НЕФ,26.0,50.31,0.0,,82.0,60.68,21.32,67021.0,57020.54000000005,10000.460000000012
2022-01-01,107,НЕФ,26.0,50.31,0.0,,95.0,70.3,24.700000000000003,67116.0,57090.840000000055,10025.160000000013
2022-01-02,107,НЕФ,26.0,48.27,0.0,,97.0,71.78,25.22,67213.0,57162.62000000005,10050.380000000012
2022-01-03,107,НЕФ,26.0,48.27,0.0,,97.0,71.78,25.22,67310.0,57234.40000000005,10075.600000000011
2022-01-04,107,НЕФ,26.0,48.27,0.0,,97.0,71.78,25.22,67407.0,57306.18000000005,10100.82000000001
2022-01-05,107,НЕФ,26.0,48.26,0.0,,98.0,72.52,25.480000000000004,67505.0,57378.70000000005,10126.30000000001
2022-01-06,107,НЕФ,38.0,49.78,0.0,,106.0,65.72,40.28,67611.0,57444.42000000005,10166.58000000001
2022-01-07,107,НЕФ,38.0,49.78,0.0,,105.0,65.1,39.900000000000006,67716.0,57509.52000000005,10206.48000000001
2022-01-08,107,НЕФ,38.0,49.78,0.0,,106.0,65.72,40.28,67822.0,57575.24000000005,10246.760000000011
2022-01-09,107,НЕФ,38.0,49.78,0.0,,105.0,65.1,39.900000000000006,67927.0,57640.34000000005,10286.66000000001
2022-01-10,107,НЕФ,38.0,49.78,0.0,,105.0,65.1,39.900000000000006,68032.0,57705.440000000046,10326.56000000001
2020-07-01,109,НЕФ,5.0,63.71,0.0,,441.0,418.95,22.05000000000001,28580.0,26646.84,1933.1600000000012
2020-07-02,109,НЕФ,5.0,63.71,0.0,,441.0,418.95,22.05000000000001,29021.0,27065.79,1955.2100000000012
2020-07-03,109,НЕФ,5.0,47.03,0.0,,441.0,418.95,22.05000000000001,29462.0,27484.74,1977.2600000000011
2020-07-04,109,НЕФ,5.0,47.03,0.0,,441.0,418.95,22.05000000000001,29903.0,27903.69,1999.3100000000013
2020-07-05,109,НЕФ,5.0,47.03,0.0,,441.0,418.95,22.05000000000001,30344.0,28322.64,2021.3600000000013
2020-07-06,109,НЕФ,5.0,47.03,0.0,,441.0,418.95,22.05000000000001,30785.0,28741.59,2043.4100000000008
2020-07-07,109,НЕФ,5.0,47.03,0.0,,441.0,418.95,22.05000000000001,31226.0,29160.54,2065.4600000000014
2020-07-08,109,НЕФ,5.0,84.83,0.0,,441.0,418.95,22.05000000000001,31667.0,29579.49,2087.5100000000016
2020-07-09,109,НЕФ,5.0,84.83,0.0,,441.0,418.95,22.05000000000001,32108.0,29998.44,2109.5600000000018
2020-07-10,109,НЕФ,5.0,84.83,0.0,,441.0,418.95,22.05000000000001,32549.0,30417.390000000003,2131.610000000002
2020-07-11,109,НЕФ,5.0,84.83,0.0,,441.0,418.95,22.05000000000001,32990.0,30836.340000000004,2153.660000000002
2020-07-12,109,НЕФ,5.0,90.36,0.0,,441.0,418.95,22.05000000000001,33431.0,31255.290000000005,2175.7100000000023
2020-07-13,109,НЕФ,5.0,90.36,0.0,,441.0,418.95,22.05000000000001,33872.0,31674.240000000005,2197.7600000000025
2020-07-14,109,НЕФ,5.0,90.36,0.0,,441.0,418.95,22.05000000000001,34313.0,32093.19000000001,2219.8100000000027
2020-07-15,109,НЕФ,5.0,90.36,0.0,,441.0,418.95,22.05000000000001,34754.0,32512.140000000007,2241.860000000003
2020-07-16,109,НЕФ,5.0,93.56,0.0,,441.0,418.95,22.05000000000001,35195.0,32931.090000000004,2263.910000000003
2020-07-17,109,НЕФ,5.0,93.56,0.0,,441.0,418.95,22.05000000000001,35636.0,33350.04,2285.960000000003
2020-07-18,109,НЕФ,5.0,93.37,0.0,,483.0,458.85,24.150000000000038,36119.0,33808.89,2310.1100000000038
2020-07-19,109,НЕФ,5.0,93.37,0.0,,483.0,458.85,24.150000000000038,36602.0,34267.74,2334.2600000000034
2020-07-20,109,НЕФ,5.0,95.79,0.0,,483.0,458.85,24.150000000000038,37085.0,34726.59,2358.4100000000035
2020-07-21,109,НЕФ,5.0,95.79,0.0,,483.0,458.85,24.150000000000038,37568.0,35185.439999999995,2382.560000000004
2020-07-22,109,НЕФ,4.0,95.69,0.0,,483.0,463.68,19.319999999999997,38051.0,35649.119999999995,2401.880000000004
2020-07-23,109,НЕФ,4.0,95.69,0.0,,483.0,463.68,19.319999999999997,38534.0,36112.8,2421.200000000004
2020-07-24,109,НЕФ,4.0,95.69,0.0,,483.0,463.68,19.319999999999997,39017.0,36576.48,2440.520000000004
2020-07-25,109,НЕФ,4.0,95.69,0.0,,483.0,463.68,19.319999999999997,39500.0,37040.16,2459.840000000004
2020-07-26,109,НЕФ,4.0,95.69,0.0,,483.0,463.68,19.319999999999997,39983.0,37503.84,2479.1600000000044
2020-07-27,109,НЕФ,4.0,85.94,0.0,,483.0,463.68,19.319999999999997,40466.0,37967.52,2498.480000000005
2020-07-28,109,НЕФ,4.0,85.86,0.0,,488.0,468.48,19.52000000000004,40954.0,38436.0,2518.0000000000045
2020-07-29,109,НЕФ,4.0,85.86,0.0,,488.0,468.48,19.52000000000004,41442.0,38904.48,2537.5200000000045
2020-07-30,109,НЕФ,4.0,85.86,0.0,,488.0,468.48,19.52000000000004,41930.0,39372.96000000001,2557.0400000000045
2020-07-31,109,НЕФ,4.0,85.86,0.0,,488.0,468.48,19.52000000000004,42418.0,39841.44000000001,2576.5600000000045
2020-08-01,109,НЕФ,4.0,85.86,0.0,,488.0,468.48,19.52000000000004,42906.0,40309.92000000001,2596.0800000000045
2020-08-02,109,НЕФ,4.0,85.86,0.0,,488.0,468.48,19.52000000000004,43394.0,40778.400000000016,2615.6000000000045
2020-08-03,109,НЕФ,4.0,97.12,0.0,,488.0,468.48,19.52000000000004,43882.0,41246.88000000002,2635.1200000000044
2020-08-04,109,НЕФ,4.0,97.12,0.0,,488.0,468.48,19.52000000000004,44370.0,41715.36000000002,2654.6400000000044
2020-08-05,109,НЕФ,4.0,101.03,0.0,,495.0,475.2,19.80000000000001,44865.0,42190.56000000002,2674.4400000000046
2020-08-06,109,НЕФ,4.0,101.03,0.0,,501.0,480.96,20.04000000000002,45366.0,42671.52000000002,2694.480000000005
2020-08-07,109,НЕФ,5.0,101.53,0.0,,501.0,475.95,25.05000000000001,45867.0,43147.470000000016,2719.5300000000047
2020-08-08,109,НЕФ,5.0,101.53,0.0,,501.0,475.95,25.05000000000001,46368.0,43623.42000000001,2744.580000000005
2020-08-09,109,НЕФ,5.0,100.99,0.0,,501.0,475.95,25.05000000000001,46869.0,44099.37000000001,2769.630000000005
2020-08-10,109,НЕФ,5.0,99.37,0.0,,494.0,469.3,24.700000000000045,47363.0,44568.67000000001,2794.3300000000054
2020-08-11,109,НЕФ,5.0,99.68,0.0,,492.0,467.4,24.600000000000023,47855.0,45036.070000000014,2818.9300000000053
2020-08-12,109,НЕФ,5.0,99.55,0.0,,497.0,472.15,24.850000000000023,48352.0,45508.220000000016,2843.780000000005
2020-08-13,109,НЕФ,5.0,97.7,0.0,,499.0,474.05,24.950000000000045,48851.0,45982.27000000002,2868.730000000005
2020-08-14,109,НЕФ,5.0,97.76,0.0,,498.0,473.1,24.900000000000038,49349.0,46455.37000000002,2893.630000000005
2020-08-15,109,НЕФ,5.0,97.76,0.0,,495.0,470.25,24.75,49844.0,46925.62000000002,2918.380000000005
2020-08-16,109,НЕФ,5.0,97.76,0.0,,495.0,470.25,24.75,50339.0,47395.87000000002,2943.130000000005
2020-08-17,109,НЕФ,5.0,97.7,0.0,,495.0,470.25,24.75,50834.0,47866.12000000002,2967.880000000005
2020-08-18,109,НЕФ,5.0,97.58,0.0,,499.0,474.05,24.950000000000045,51333.0,48340.17000000002,2992.8300000000054
2020-08-19,109,НЕФ,5.0,97.58,0.0,,501.0,475.95,25.05000000000001,51834.0,48816.12000000002,3017.8800000000056
2020-08-20,109,НЕФ,5.0,97.58,0.0,,501.0,475.95,25.05000000000001,52335.0,49292.070000000014,3042.9300000000057
2020-08-21,109,НЕФ,5.0,96.29,0.0,,486.0,461.7,24.30000000000001,52821.0,49753.77000000001,3067.230000000006
2020-08-22,109,НЕФ,5.0,96.29,0.0,,476.0,452.2,23.80000000000001,53297.0,50205.97000000001,3091.030000000006
2020-08-23,109,НЕФ,5.0,96.29,0.0,,476.0,452.2,23.80000000000001,53773.0,50658.170000000006,3114.8300000000063
2020-08-24,109,НЕФ,5.0,98.95,0.0,,477.0,453.15,23.850000000000023,54250.0,51111.32000000001,3138.680000000006
2020-08-25,109,НЕФ,6.0,99.05,0.0,,463.0,435.22,27.78000000000003,54713.0,51546.54000000001,3166.4600000000064
2020-08-26,109,НЕФ,6.0,78.18,0.0,,447.0,420.18,26.82000000000005,55160.0,51966.72000000001,3193.2800000000066
2020-08-27,109,НЕФ,6.0,82.13,0.0,,436.0,409.84,26.160000000000025,55596.0,52376.560000000005,3219.4400000000064
2020-08-28,109,НЕФ,6.0,79.5,0.0,,420.0,394.8,25.200000000000045,56016.0,52771.36000000001,3244.6400000000067
2020-08-29,109,НЕФ,6.0,79.56,0.0,,412.0,387.28,24.720000000000027,56428.0,53158.64000000001,3269.360000000007
2020-08-30,109,НЕФ,6.0,79.56,0.0,,412.0,387.28,24.720000000000027,56840.0,53545.920000000006,3294.080000000007
2020-08-31,109,НЕФ,6.0,77.26,0.0,,395.0,371.3,23.700000000000045,57235.0,53917.22000000001,3317.780000000007
2020-09-01,109,НЕФ,6.0,77.15,0.0,,407.0,382.58,24.420000000000016,57642.0,54299.80000000001,3342.200000000007
2020-09-02,109,НЕФ,5.0,77.08,0.0,,407.0,386.65,20.350000000000023,58049.0,54686.45000000001,3362.550000000007
2020-09-03,109,НЕФ,5.0,77.02,0.0,,414.0,393.3,20.700000000000045,58463.0,55079.750000000015,3383.2500000000077
2020-09-04,109,НЕФ,5.0,61.11,0.0,,414.0,393.3,20.700000000000045,58877.0,55473.05000000002,3403.950000000007
2020-09-05,109,НЕФ,5.0,61.11,0.0,,414.0,393.3,20.700000000000045,59291.0,55866.35000000002,3424.650000000007
2020-09-06,109,НЕФ,6.0,61.21,0.0,,414.0,389.16,24.840000000000032,59705.0,56255.51000000002,3449.490000000007
2020-09-07,109,НЕФ,6.0,61.47,0.0,,442.0,415.48,26.52000000000004,60147.0,56670.99000000003,3476.010000000007
2020-09-08,109,НЕФ,6.0,60.71,0.0,,451.0,423.94,27.06,60598.0,57094.93000000003,3503.070000000007
2020-09-09,109,НЕФ,6.0,60.31,0.0,,462.0,434.28,27.720000000000027,61060.0,57529.21000000003,3530.7900000000072
2020-09-10,109,НЕФ,6.0,61.42,0.0,,459.0,431.46,27.54000000000002,61519.0,57960.67000000003,3558.330000000007
2020-09-11,109,НЕФ,6.0,61.42,0.0,,459.0,431.46,27.54000000000002,61978.0,58392.13000000003,3585.870000000007
2020-09-12,109,НЕФ,6.0,66.21,0.0,,459.0,431.46,27.54000000000002,62437.0,58823.590000000026,3613.410000000007
2020-09-13,109,НЕФ,6.0,66.21,0.0,,459.0,431.46,27.54000000000002,62896.0,59255.050000000025,3640.950000000007
2020-09-14,109,НЕФ,6.0,60.3,0.0,,459.0,431.46,27.54000000000002,63355.0,59686.51000000002,3668.490000000007
2020-09-15,109,НЕФ,6.0,60.3,0.0,,459.0,431.46,27.54000000000002,63814.0,60117.97000000002,3696.030000000007
2020-09-16,109,НЕФ,6.0,66.17,0.0,,459.0,431.46,27.54000000000002,64273.0,60549.43000000002,3723.570000000007
2020-09-17,109,НЕФ,6.0,66.17,0.0,,459.0,431.46,27.54000000000002,64732.0,60980.89000000002,3751.110000000007
2020-09-18,109,НЕФ,6.0,66.17,0.0,,459.0,431.46,27.54000000000002,65191.0,61412.35000000002,3778.650000000007
2020-09-19,109,НЕФ,6.0,60.18,0.0,,459.0,431.46,27.54000000000002,65650.0,61843.81000000002,3806.190000000007
2020-09-20,109,НЕФ,6.0,60.18,0.0,,459.0,431.46,27.54000000000002,66109.0,62275.27000000002,3833.730000000007
2020-09-21,109,НЕФ,6.0,60.55,0.0,,459.0,431.46,27.54000000000002,66568.0,62706.73000000002,3861.270000000007
2020-09-22,109,НЕФ,7.0,61.5,0.0,,417.0,387.81,29.19,66985.0,63094.540000000015,3890.460000000007
2020-09-23,109,НЕФ,8.0,61.47,0.0,,417.0,383.64,33.35999999999996,67402.0,63478.180000000015,3923.820000000007
2020-09-24,109,НЕФ,8.0,61.47,0.0,,417.0,383.64,33.35999999999996,67819.0,63861.820000000014,3957.180000000007
